source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000303-Sample-25	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM11	not available	Xenograft Tissue	run168	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f18.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PqDMH8TfWD8dD22cSeJ0iBjD6LfpoZaA4kgKfX5RNybqzlRFRTpymDDfY703c3GXaBBi59av04f40q5PxQ~nNEiraaYsyqMZuHMJJkxpCxEh8AX8Pt6NNFLwrpPrfUU6YWq3rTn1vyJKN8VAQJ9pwFjfwjBHCc7Q32XmLOAbtYYuBvkcUH8ZYqS0l5CrzZnA978LiS9Iih92IdPUDiwAvagEJrD6rLUn8h7N1Ywp9cvUDmrr7A8LAiA9fFUl5ijkNGYDqpKjfzbJk4deQ4c5tUIsK~QPzMRV9oGJGrhS~MDGBlUCSGXjoVJ6l7KXg0QQ-vMZbuBdKFe5~cQ7T-ptbg__	1	18	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM11	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-26	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM4	not available	Xenograft Tissue	run168	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f18.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PqDMH8TfWD8dD22cSeJ0iBjD6LfpoZaA4kgKfX5RNybqzlRFRTpymDDfY703c3GXaBBi59av04f40q5PxQ~nNEiraaYsyqMZuHMJJkxpCxEh8AX8Pt6NNFLwrpPrfUU6YWq3rTn1vyJKN8VAQJ9pwFjfwjBHCc7Q32XmLOAbtYYuBvkcUH8ZYqS0l5CrzZnA978LiS9Iih92IdPUDiwAvagEJrD6rLUn8h7N1Ywp9cvUDmrr7A8LAiA9fFUl5ijkNGYDqpKjfzbJk4deQ4c5tUIsK~QPzMRV9oGJGrhS~MDGBlUCSGXjoVJ6l7KXg0QQ-vMZbuBdKFe5~cQ7T-ptbg__	1	18	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM4	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-27	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM12	not available	Xenograft Tissue	run168	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f18.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PqDMH8TfWD8dD22cSeJ0iBjD6LfpoZaA4kgKfX5RNybqzlRFRTpymDDfY703c3GXaBBi59av04f40q5PxQ~nNEiraaYsyqMZuHMJJkxpCxEh8AX8Pt6NNFLwrpPrfUU6YWq3rTn1vyJKN8VAQJ9pwFjfwjBHCc7Q32XmLOAbtYYuBvkcUH8ZYqS0l5CrzZnA978LiS9Iih92IdPUDiwAvagEJrD6rLUn8h7N1Ywp9cvUDmrr7A8LAiA9fFUl5ijkNGYDqpKjfzbJk4deQ4c5tUIsK~QPzMRV9oGJGrhS~MDGBlUCSGXjoVJ6l7KXg0QQ-vMZbuBdKFe5~cQ7T-ptbg__	1	18	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-28	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run168	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f18.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PqDMH8TfWD8dD22cSeJ0iBjD6LfpoZaA4kgKfX5RNybqzlRFRTpymDDfY703c3GXaBBi59av04f40q5PxQ~nNEiraaYsyqMZuHMJJkxpCxEh8AX8Pt6NNFLwrpPrfUU6YWq3rTn1vyJKN8VAQJ9pwFjfwjBHCc7Q32XmLOAbtYYuBvkcUH8ZYqS0l5CrzZnA978LiS9Iih92IdPUDiwAvagEJrD6rLUn8h7N1Ywp9cvUDmrr7A8LAiA9fFUl5ijkNGYDqpKjfzbJk4deQ4c5tUIsK~QPzMRV9oGJGrhS~MDGBlUCSGXjoVJ6l7KXg0QQ-vMZbuBdKFe5~cQ7T-ptbg__	1	18	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-25	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM11	not available	Xenograft Tissue	run169	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f19.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f19.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ICYvblwL5R1ZUqA7nPdmCL8R06MbGs5VF6hWGJ-koOX31f0qbnIBHQXhT6qLSlJyeBSwE0GnWSsp4Rl4Iob5PBaZyzK5CspiOWGi2cYrv5rQSCEyBJbbF-n~KZhpFDKVstXk8gHjNRR4ijMfnDr4~JZo3hBlizDRShLCyRGV5WsZU2KkIA7v8p0QESbCMZt3npREhRU4OcvA4JLoD8S1kQWtZmYfI6lJuUtHFGcuQWvfiTI05kaf57OrZU5JwxPCmVcmyw8xsAXCaxVD-Yofu0QqfkdwaJcEfEbBJJaEdbxREoP12kgZEKCOckDrpJTtQHUMVMWUuUwjwYoc3ZAJKA__	1	19	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM11	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-26	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM4	not available	Xenograft Tissue	run169	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f19.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f19.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ICYvblwL5R1ZUqA7nPdmCL8R06MbGs5VF6hWGJ-koOX31f0qbnIBHQXhT6qLSlJyeBSwE0GnWSsp4Rl4Iob5PBaZyzK5CspiOWGi2cYrv5rQSCEyBJbbF-n~KZhpFDKVstXk8gHjNRR4ijMfnDr4~JZo3hBlizDRShLCyRGV5WsZU2KkIA7v8p0QESbCMZt3npREhRU4OcvA4JLoD8S1kQWtZmYfI6lJuUtHFGcuQWvfiTI05kaf57OrZU5JwxPCmVcmyw8xsAXCaxVD-Yofu0QqfkdwaJcEfEbBJJaEdbxREoP12kgZEKCOckDrpJTtQHUMVMWUuUwjwYoc3ZAJKA__	1	19	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM4	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-27	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM12	not available	Xenograft Tissue	run169	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f19.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f19.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ICYvblwL5R1ZUqA7nPdmCL8R06MbGs5VF6hWGJ-koOX31f0qbnIBHQXhT6qLSlJyeBSwE0GnWSsp4Rl4Iob5PBaZyzK5CspiOWGi2cYrv5rQSCEyBJbbF-n~KZhpFDKVstXk8gHjNRR4ijMfnDr4~JZo3hBlizDRShLCyRGV5WsZU2KkIA7v8p0QESbCMZt3npREhRU4OcvA4JLoD8S1kQWtZmYfI6lJuUtHFGcuQWvfiTI05kaf57OrZU5JwxPCmVcmyw8xsAXCaxVD-Yofu0QqfkdwaJcEfEbBJJaEdbxREoP12kgZEKCOckDrpJTtQHUMVMWUuUwjwYoc3ZAJKA__	1	19	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-28	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run169	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f19.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f19.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ICYvblwL5R1ZUqA7nPdmCL8R06MbGs5VF6hWGJ-koOX31f0qbnIBHQXhT6qLSlJyeBSwE0GnWSsp4Rl4Iob5PBaZyzK5CspiOWGi2cYrv5rQSCEyBJbbF-n~KZhpFDKVstXk8gHjNRR4ijMfnDr4~JZo3hBlizDRShLCyRGV5WsZU2KkIA7v8p0QESbCMZt3npREhRU4OcvA4JLoD8S1kQWtZmYfI6lJuUtHFGcuQWvfiTI05kaf57OrZU5JwxPCmVcmyw8xsAXCaxVD-Yofu0QqfkdwaJcEfEbBJJaEdbxREoP12kgZEKCOckDrpJTtQHUMVMWUuUwjwYoc3ZAJKA__	1	19	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-25	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM11	not available	Xenograft Tissue	run170	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f20.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f20.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R5KbwpRBv068wKN1OPl6XFx9aPmVIiHYIe3yW~RUr8qe2dl5WAl~hPi1S~46xgBdYamksLSQPLKHqIn0HnKZwfJUkSG~nLXofKFT9hp9722slXNpmjIZVZfACy2sZVQ00BTsxMKgF~vNlrWcf-l024~r2pIoH8HAJPZPFgPiKzgSq9zpvoiBfFzmP-lux92Yc4vpk90GppEBkXN8Op1z3XBptn2Y8UaeW5xpQZdXe7VUR-bXf2-pNEtLgV8Of4PSB1e--U4tCyWBt9unvXSm9ba8uCHpPcYkRDQouIO9C4RXwvhecTtxudq3gs~RR4V5tvcIgpjMcgx38m7QNgF2FA__	1	20	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM11	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-26	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM4	not available	Xenograft Tissue	run170	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f20.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f20.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R5KbwpRBv068wKN1OPl6XFx9aPmVIiHYIe3yW~RUr8qe2dl5WAl~hPi1S~46xgBdYamksLSQPLKHqIn0HnKZwfJUkSG~nLXofKFT9hp9722slXNpmjIZVZfACy2sZVQ00BTsxMKgF~vNlrWcf-l024~r2pIoH8HAJPZPFgPiKzgSq9zpvoiBfFzmP-lux92Yc4vpk90GppEBkXN8Op1z3XBptn2Y8UaeW5xpQZdXe7VUR-bXf2-pNEtLgV8Of4PSB1e--U4tCyWBt9unvXSm9ba8uCHpPcYkRDQouIO9C4RXwvhecTtxudq3gs~RR4V5tvcIgpjMcgx38m7QNgF2FA__	1	20	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM4	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-27	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM12	not available	Xenograft Tissue	run170	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f20.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f20.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R5KbwpRBv068wKN1OPl6XFx9aPmVIiHYIe3yW~RUr8qe2dl5WAl~hPi1S~46xgBdYamksLSQPLKHqIn0HnKZwfJUkSG~nLXofKFT9hp9722slXNpmjIZVZfACy2sZVQ00BTsxMKgF~vNlrWcf-l024~r2pIoH8HAJPZPFgPiKzgSq9zpvoiBfFzmP-lux92Yc4vpk90GppEBkXN8Op1z3XBptn2Y8UaeW5xpQZdXe7VUR-bXf2-pNEtLgV8Of4PSB1e--U4tCyWBt9unvXSm9ba8uCHpPcYkRDQouIO9C4RXwvhecTtxudq3gs~RR4V5tvcIgpjMcgx38m7QNgF2FA__	1	20	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-28	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run170	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f20.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f20.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=R5KbwpRBv068wKN1OPl6XFx9aPmVIiHYIe3yW~RUr8qe2dl5WAl~hPi1S~46xgBdYamksLSQPLKHqIn0HnKZwfJUkSG~nLXofKFT9hp9722slXNpmjIZVZfACy2sZVQ00BTsxMKgF~vNlrWcf-l024~r2pIoH8HAJPZPFgPiKzgSq9zpvoiBfFzmP-lux92Yc4vpk90GppEBkXN8Op1z3XBptn2Y8UaeW5xpQZdXe7VUR-bXf2-pNEtLgV8Of4PSB1e--U4tCyWBt9unvXSm9ba8uCHpPcYkRDQouIO9C4RXwvhecTtxudq3gs~RR4V5tvcIgpjMcgx38m7QNgF2FA__	1	20	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-25	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM11	not available	Xenograft Tissue	run171	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f21.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f21.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Sw9b8eaodQeaWaIPHbWrLLtOSTmr4S02khgi9LftNP~3H5EL4OMIlEGyTT8chT4WfjtS-qtXAurlVubJ11znUHLveKU8u6yZtzk6BjEY84n1Z-yJB~QNFSX7tt7bXtFfiX4JZegc7A5tM1yByqm7OSt~CGrbkov3kzCoHn~0eqi124Z7x4bAMhkGpBZsqkqiARu-NkeCNDhQERme5AZWF~lCYu~PAAH9UpoEZfDuCPDQnNLs8uSdDZ7WNZvWUUGN5fVGIMHdxW6jbSJ8SnUMi31tRhRd2RARWFWbLtRMOjWyKbh36kLTgC~-JcxjuZFQnoUo1iyba8iQ32luQ4hVOw__	1	21	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM11	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-26	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM4	not available	Xenograft Tissue	run171	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f21.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f21.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Sw9b8eaodQeaWaIPHbWrLLtOSTmr4S02khgi9LftNP~3H5EL4OMIlEGyTT8chT4WfjtS-qtXAurlVubJ11znUHLveKU8u6yZtzk6BjEY84n1Z-yJB~QNFSX7tt7bXtFfiX4JZegc7A5tM1yByqm7OSt~CGrbkov3kzCoHn~0eqi124Z7x4bAMhkGpBZsqkqiARu-NkeCNDhQERme5AZWF~lCYu~PAAH9UpoEZfDuCPDQnNLs8uSdDZ7WNZvWUUGN5fVGIMHdxW6jbSJ8SnUMi31tRhRd2RARWFWbLtRMOjWyKbh36kLTgC~-JcxjuZFQnoUo1iyba8iQ32luQ4hVOw__	1	21	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM4	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-27	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM12	not available	Xenograft Tissue	run171	proteomic profiling by mass spectrometry	WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f21.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM05_11_4_12_IR_W_BI_20140110_H-PM_f21.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Sw9b8eaodQeaWaIPHbWrLLtOSTmr4S02khgi9LftNP~3H5EL4OMIlEGyTT8chT4WfjtS-qtXAurlVubJ11znUHLveKU8u6yZtzk6BjEY84n1Z-yJB~QNFSX7tt7bXtFfiX4JZegc7A5tM1yByqm7OSt~CGrbkov3kzCoHn~0eqi124Z7x4bAMhkGpBZsqkqiARu-NkeCNDhQERme5AZWF~lCYu~PAAH9UpoEZfDuCPDQnNLs8uSdDZ7WNZvWUUGN5fVGIMHdxW6jbSJ8SnUMi31tRhRd2RARWFWbLtRMOjWyKbh36kLTgC~-JcxjuZFQnoUo1iyba8iQ32luQ4hVOw__	1	21	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
