source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000307-Sample-35	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run132	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f07.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ayFuXokMv5wLGaatnzsRP3Ak5Dlk6AeopM81BShZm7yJ9hYTRACl2Kc~q8krB1y9TBNwtvc~1KD6mCLknnIz8DMCu5NbRM09AywUePa4x45qGkTaV~vKjesKTF6StcOZNTkC0dO5DqiIsqjnDA3U9XwsMJDqMVF~Ck8m35dziojUoAUYmYkuKof8SktAUIEUnqnNSPIpEWNCAkeZTFtvIgVNssA-8W3oqWOcyiXYWw5QL7lE5NDGap3l3piUgP1-42lc7RP5wgSDUuOHbfk6bEWy-WBE9cJgERkYHUF17KThX5SjZO7Lde3FsiUcfPD2zi0SlW9uv4SeXa8S-5m~~g__	1	7	tmt_130c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-36	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIM IR	not available	Xenograft Tissue	run132	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f07.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ayFuXokMv5wLGaatnzsRP3Ak5Dlk6AeopM81BShZm7yJ9hYTRACl2Kc~q8krB1y9TBNwtvc~1KD6mCLknnIz8DMCu5NbRM09AywUePa4x45qGkTaV~vKjesKTF6StcOZNTkC0dO5DqiIsqjnDA3U9XwsMJDqMVF~Ck8m35dziojUoAUYmYkuKof8SktAUIEUnqnNSPIpEWNCAkeZTFtvIgVNssA-8W3oqWOcyiXYWw5QL7lE5NDGap3l3piUgP1-42lc7RP5wgSDUuOHbfk6bEWy-WBE9cJgERkYHUF17KThX5SjZO7Lde3FsiUcfPD2zi0SlW9uv4SeXa8S-5m~~g__	1	7	tmt_131	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM IR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-31	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DINOPCveZc-myTKmmYxLA80p4nCI~thThHsCflfOLD~89XmgsTk9bLAFR53nk2rB4EOlTysvIRvSTKjh97s93emCTZEHdSKuYNNFw9H0b-onEBdAGWftWBXYto3Z3Bz5QxmyMJMQt7AzCt~IFHjlTxDkA-N-uwwVh0tkn8XoAycVfCv0WWbkAGeMUmVJNPaIh-SKbZsleT2p0RL5ixDcxKkSz~27UAW~q7qlqd6NyvV3YYrYNeORH8Fs~FD3fNHIhTaip2KASEfY9-qHyG9yn0-JYEE65krZjuYKNOQwU7nxSSKqUWSroQDC0oBWcUCEYAmUTfHGMHQK6JYhrxIoUg__	1	8	tmt_126	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-32	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DINOPCveZc-myTKmmYxLA80p4nCI~thThHsCflfOLD~89XmgsTk9bLAFR53nk2rB4EOlTysvIRvSTKjh97s93emCTZEHdSKuYNNFw9H0b-onEBdAGWftWBXYto3Z3Bz5QxmyMJMQt7AzCt~IFHjlTxDkA-N-uwwVh0tkn8XoAycVfCv0WWbkAGeMUmVJNPaIh-SKbZsleT2p0RL5ixDcxKkSz~27UAW~q7qlqd6NyvV3YYrYNeORH8Fs~FD3fNHIhTaip2KASEfY9-qHyG9yn0-JYEE65krZjuYKNOQwU7nxSSKqUWSroQDC0oBWcUCEYAmUTfHGMHQK6JYhrxIoUg__	1	8	tmt_127n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-33	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DINOPCveZc-myTKmmYxLA80p4nCI~thThHsCflfOLD~89XmgsTk9bLAFR53nk2rB4EOlTysvIRvSTKjh97s93emCTZEHdSKuYNNFw9H0b-onEBdAGWftWBXYto3Z3Bz5QxmyMJMQt7AzCt~IFHjlTxDkA-N-uwwVh0tkn8XoAycVfCv0WWbkAGeMUmVJNPaIh-SKbZsleT2p0RL5ixDcxKkSz~27UAW~q7qlqd6NyvV3YYrYNeORH8Fs~FD3fNHIhTaip2KASEfY9-qHyG9yn0-JYEE65krZjuYKNOQwU7nxSSKqUWSroQDC0oBWcUCEYAmUTfHGMHQK6JYhrxIoUg__	1	8	tmt_128c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-34	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DINOPCveZc-myTKmmYxLA80p4nCI~thThHsCflfOLD~89XmgsTk9bLAFR53nk2rB4EOlTysvIRvSTKjh97s93emCTZEHdSKuYNNFw9H0b-onEBdAGWftWBXYto3Z3Bz5QxmyMJMQt7AzCt~IFHjlTxDkA-N-uwwVh0tkn8XoAycVfCv0WWbkAGeMUmVJNPaIh-SKbZsleT2p0RL5ixDcxKkSz~27UAW~q7qlqd6NyvV3YYrYNeORH8Fs~FD3fNHIhTaip2KASEfY9-qHyG9yn0-JYEE65krZjuYKNOQwU7nxSSKqUWSroQDC0oBWcUCEYAmUTfHGMHQK6JYhrxIoUg__	1	8	tmt_129n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-35	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DINOPCveZc-myTKmmYxLA80p4nCI~thThHsCflfOLD~89XmgsTk9bLAFR53nk2rB4EOlTysvIRvSTKjh97s93emCTZEHdSKuYNNFw9H0b-onEBdAGWftWBXYto3Z3Bz5QxmyMJMQt7AzCt~IFHjlTxDkA-N-uwwVh0tkn8XoAycVfCv0WWbkAGeMUmVJNPaIh-SKbZsleT2p0RL5ixDcxKkSz~27UAW~q7qlqd6NyvV3YYrYNeORH8Fs~FD3fNHIhTaip2KASEfY9-qHyG9yn0-JYEE65krZjuYKNOQwU7nxSSKqUWSroQDC0oBWcUCEYAmUTfHGMHQK6JYhrxIoUg__	1	8	tmt_130c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-36	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIM IR	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f08.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DINOPCveZc-myTKmmYxLA80p4nCI~thThHsCflfOLD~89XmgsTk9bLAFR53nk2rB4EOlTysvIRvSTKjh97s93emCTZEHdSKuYNNFw9H0b-onEBdAGWftWBXYto3Z3Bz5QxmyMJMQt7AzCt~IFHjlTxDkA-N-uwwVh0tkn8XoAycVfCv0WWbkAGeMUmVJNPaIh-SKbZsleT2p0RL5ixDcxKkSz~27UAW~q7qlqd6NyvV3YYrYNeORH8Fs~FD3fNHIhTaip2KASEfY9-qHyG9yn0-JYEE65krZjuYKNOQwU7nxSSKqUWSroQDC0oBWcUCEYAmUTfHGMHQK6JYhrxIoUg__	1	8	tmt_131	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM IR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-31	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=E1nEpsB11VlrDq5qzdzGgMp0BxeqOhydFlV83yV1PI5~i8VXlncBb2bUDhY0hUe08nxKb2iXgVDsNCu54uBQELmlpHNwizYM~x3AkJH7R07Hv2h9v3eVNeRqUJSe2~a08xGG3WsqpPMKQ2QCGSxV8JQfENypzi4BTC-PHC~Htr9FsMoMPm~M6nOghjT-R9hqm6K-olGW2Kqpf-A-pUxkdlrwvetDJQ-B6oRzuZbil1jgeSyGpSOMxsGbx~GBaLa1Ag0vmkXBqMbUSYiiQ6f0uwAqE-tjwk7Zvr7daOoiwoDU52O3Fycel1wMRq1nMB2O3Rl4T71N36TB98TvlRfbsg__	1	9	tmt_126	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-32	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=E1nEpsB11VlrDq5qzdzGgMp0BxeqOhydFlV83yV1PI5~i8VXlncBb2bUDhY0hUe08nxKb2iXgVDsNCu54uBQELmlpHNwizYM~x3AkJH7R07Hv2h9v3eVNeRqUJSe2~a08xGG3WsqpPMKQ2QCGSxV8JQfENypzi4BTC-PHC~Htr9FsMoMPm~M6nOghjT-R9hqm6K-olGW2Kqpf-A-pUxkdlrwvetDJQ-B6oRzuZbil1jgeSyGpSOMxsGbx~GBaLa1Ag0vmkXBqMbUSYiiQ6f0uwAqE-tjwk7Zvr7daOoiwoDU52O3Fycel1wMRq1nMB2O3Rl4T71N36TB98TvlRfbsg__	1	9	tmt_127n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-33	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=E1nEpsB11VlrDq5qzdzGgMp0BxeqOhydFlV83yV1PI5~i8VXlncBb2bUDhY0hUe08nxKb2iXgVDsNCu54uBQELmlpHNwizYM~x3AkJH7R07Hv2h9v3eVNeRqUJSe2~a08xGG3WsqpPMKQ2QCGSxV8JQfENypzi4BTC-PHC~Htr9FsMoMPm~M6nOghjT-R9hqm6K-olGW2Kqpf-A-pUxkdlrwvetDJQ-B6oRzuZbil1jgeSyGpSOMxsGbx~GBaLa1Ag0vmkXBqMbUSYiiQ6f0uwAqE-tjwk7Zvr7daOoiwoDU52O3Fycel1wMRq1nMB2O3Rl4T71N36TB98TvlRfbsg__	1	9	tmt_128c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-34	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=E1nEpsB11VlrDq5qzdzGgMp0BxeqOhydFlV83yV1PI5~i8VXlncBb2bUDhY0hUe08nxKb2iXgVDsNCu54uBQELmlpHNwizYM~x3AkJH7R07Hv2h9v3eVNeRqUJSe2~a08xGG3WsqpPMKQ2QCGSxV8JQfENypzi4BTC-PHC~Htr9FsMoMPm~M6nOghjT-R9hqm6K-olGW2Kqpf-A-pUxkdlrwvetDJQ-B6oRzuZbil1jgeSyGpSOMxsGbx~GBaLa1Ag0vmkXBqMbUSYiiQ6f0uwAqE-tjwk7Zvr7daOoiwoDU52O3Fycel1wMRq1nMB2O3Rl4T71N36TB98TvlRfbsg__	1	9	tmt_129n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-35	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=E1nEpsB11VlrDq5qzdzGgMp0BxeqOhydFlV83yV1PI5~i8VXlncBb2bUDhY0hUe08nxKb2iXgVDsNCu54uBQELmlpHNwizYM~x3AkJH7R07Hv2h9v3eVNeRqUJSe2~a08xGG3WsqpPMKQ2QCGSxV8JQfENypzi4BTC-PHC~Htr9FsMoMPm~M6nOghjT-R9hqm6K-olGW2Kqpf-A-pUxkdlrwvetDJQ-B6oRzuZbil1jgeSyGpSOMxsGbx~GBaLa1Ag0vmkXBqMbUSYiiQ6f0uwAqE-tjwk7Zvr7daOoiwoDU52O3Fycel1wMRq1nMB2O3Rl4T71N36TB98TvlRfbsg__	1	9	tmt_130c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-36	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIM IR	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f09.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=E1nEpsB11VlrDq5qzdzGgMp0BxeqOhydFlV83yV1PI5~i8VXlncBb2bUDhY0hUe08nxKb2iXgVDsNCu54uBQELmlpHNwizYM~x3AkJH7R07Hv2h9v3eVNeRqUJSe2~a08xGG3WsqpPMKQ2QCGSxV8JQfENypzi4BTC-PHC~Htr9FsMoMPm~M6nOghjT-R9hqm6K-olGW2Kqpf-A-pUxkdlrwvetDJQ-B6oRzuZbil1jgeSyGpSOMxsGbx~GBaLa1Ag0vmkXBqMbUSYiiQ6f0uwAqE-tjwk7Zvr7daOoiwoDU52O3Fycel1wMRq1nMB2O3Rl4T71N36TB98TvlRfbsg__	1	9	tmt_131	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM IR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-31	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 12	not available	Xenograft Tissue	run135	proteomic profiling by mass spectrometry	BKM04_WHIM12_W_BI_20150401_H-FM_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM04_WHIM12_W_BI_20150401_H-FM_f10.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YGqJZfWPejYwR8IMep-7nZIjgqTvrBitrxV9YM38U9LkaMg4IlpALnHxKm4LitupouCPJ9BU9VPWlBLBqBQ3uXVWqLpT1ZEpR66j479dlulxihMBnYcwaSVZc8lTdyH7AmyZvzlByCOKZXC~pnGYH93ULTJvykhOvTIYOPGkE4NQie59O84bKL-NSxTbP1qyQqIhUaATDF0uUU4rYvbilLMR5rT8CkOjdQJuXQO0~7GjBP16i4t4mh7MwzBiDua-uG7~W8HoSqz3-B~YLF~lwYz2FfE8GyEIIHBGLGruam8FnCuQ0EWXpattMgnY1BGgmo6hKNyawxgwGBcsBTCY2w__	1	10	tmt_126	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 12	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
