source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PDC000293-Sample-18	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run99	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f03.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HIHu74XSqd488wR6GKmJ0AIFxrONj6ys6HrBRYJI5bXnSBV3xm7Kjeqe6zzH2F-hywGSqCXruKDfiGGjMCuPvCK1bPQbyzx98ZKN7AyJAMeLgPxSfBcdqsXnxCAAyA1AE72I6jACw9LyJumk115qqUESIAMjin5IgVoaUqssdl2LXeHlohqUhrUoD59fl0quA9H3mlVHtZpS2jrhsxrVYEpRg~AE7vcAsBbQscC5mcBjsOLAUb4FqtTdVKMjav0DWjPK9rhUHyNmbkfM3HDlmXV2v5qwy91OhV6LI96EKfxvc5Vkq-wbvd0v5bJnPSMVuXXmDQiP2zdz1fN-lddjkQ__	1	3	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-19	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run99	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f03.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HIHu74XSqd488wR6GKmJ0AIFxrONj6ys6HrBRYJI5bXnSBV3xm7Kjeqe6zzH2F-hywGSqCXruKDfiGGjMCuPvCK1bPQbyzx98ZKN7AyJAMeLgPxSfBcdqsXnxCAAyA1AE72I6jACw9LyJumk115qqUESIAMjin5IgVoaUqssdl2LXeHlohqUhrUoD59fl0quA9H3mlVHtZpS2jrhsxrVYEpRg~AE7vcAsBbQscC5mcBjsOLAUb4FqtTdVKMjav0DWjPK9rhUHyNmbkfM3HDlmXV2v5qwy91OhV6LI96EKfxvc5Vkq-wbvd0v5bJnPSMVuXXmDQiP2zdz1fN-lddjkQ__	1	3	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-20	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run99	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f03.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HIHu74XSqd488wR6GKmJ0AIFxrONj6ys6HrBRYJI5bXnSBV3xm7Kjeqe6zzH2F-hywGSqCXruKDfiGGjMCuPvCK1bPQbyzx98ZKN7AyJAMeLgPxSfBcdqsXnxCAAyA1AE72I6jACw9LyJumk115qqUESIAMjin5IgVoaUqssdl2LXeHlohqUhrUoD59fl0quA9H3mlVHtZpS2jrhsxrVYEpRg~AE7vcAsBbQscC5mcBjsOLAUb4FqtTdVKMjav0DWjPK9rhUHyNmbkfM3HDlmXV2v5qwy91OhV6LI96EKfxvc5Vkq-wbvd0v5bJnPSMVuXXmDQiP2zdz1fN-lddjkQ__	1	3	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-17	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run100	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=aWa~qAtO63s5ycJyCr7Ytg5Yc8xh~3N~szADMs6N3rpeB1lC~eExLjEfg14NH9YIwxi-1pIfBljcS~u3eVi57TocMxOkHfFuq3UKGosMAO~BX38r2sQwyQRnTz7nRUIGdbdnt52FFwYyB~U8ZOLdCEC35mF6KFvHX61MsNe7brVhRweljD6RRFgQce287IJd4K25DMK3X8h7uMqf-DhKRYZWJwOyIbIqXuhz1klkpnj~sERNebVSJ1eoSb3iavi1pl5trQwSFP5mu6mLpz0VxRAwgcB9akwZQDi4zD3D8sSlzJ2XJM8q8kR5Iiff2TfvW2fK49DJKFJaNS3JdE-Jug__	1	4	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-18	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run100	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=aWa~qAtO63s5ycJyCr7Ytg5Yc8xh~3N~szADMs6N3rpeB1lC~eExLjEfg14NH9YIwxi-1pIfBljcS~u3eVi57TocMxOkHfFuq3UKGosMAO~BX38r2sQwyQRnTz7nRUIGdbdnt52FFwYyB~U8ZOLdCEC35mF6KFvHX61MsNe7brVhRweljD6RRFgQce287IJd4K25DMK3X8h7uMqf-DhKRYZWJwOyIbIqXuhz1klkpnj~sERNebVSJ1eoSb3iavi1pl5trQwSFP5mu6mLpz0VxRAwgcB9akwZQDi4zD3D8sSlzJ2XJM8q8kR5Iiff2TfvW2fK49DJKFJaNS3JdE-Jug__	1	4	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-19	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run100	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=aWa~qAtO63s5ycJyCr7Ytg5Yc8xh~3N~szADMs6N3rpeB1lC~eExLjEfg14NH9YIwxi-1pIfBljcS~u3eVi57TocMxOkHfFuq3UKGosMAO~BX38r2sQwyQRnTz7nRUIGdbdnt52FFwYyB~U8ZOLdCEC35mF6KFvHX61MsNe7brVhRweljD6RRFgQce287IJd4K25DMK3X8h7uMqf-DhKRYZWJwOyIbIqXuhz1klkpnj~sERNebVSJ1eoSb3iavi1pl5trQwSFP5mu6mLpz0VxRAwgcB9akwZQDi4zD3D8sSlzJ2XJM8q8kR5Iiff2TfvW2fK49DJKFJaNS3JdE-Jug__	1	4	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-20	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run100	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=aWa~qAtO63s5ycJyCr7Ytg5Yc8xh~3N~szADMs6N3rpeB1lC~eExLjEfg14NH9YIwxi-1pIfBljcS~u3eVi57TocMxOkHfFuq3UKGosMAO~BX38r2sQwyQRnTz7nRUIGdbdnt52FFwYyB~U8ZOLdCEC35mF6KFvHX61MsNe7brVhRweljD6RRFgQce287IJd4K25DMK3X8h7uMqf-DhKRYZWJwOyIbIqXuhz1klkpnj~sERNebVSJ1eoSb3iavi1pl5trQwSFP5mu6mLpz0VxRAwgcB9akwZQDi4zD3D8sSlzJ2XJM8q8kR5Iiff2TfvW2fK49DJKFJaNS3JdE-Jug__	1	4	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-17	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run101	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f05.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=SUdcykCy4ToFEcUtc1Hla9nLFMtUj-p9qYlITwEo5s7pzqZjxvtzQrBRJWKIryaTMeU47CMdB7cxld9A0Mme2cHudEoxkc6iI~Q2cWbpNHkXR6uZ~s1xROXaIDFqFbDvsRFrjlYYzJTOWQ38ag9zLB8qzvD5aAMlmzgMiMbRHhCo-EsMhZC5QoANyvivLyOsRUT4urTHdBxFjiAVYVHkTKCAf1ovgjs5qva6v3xo60sRV6Om8ugKnfVWguwrl9X4ZYKT-1s~S-VJCVkf5cG1WShfcZbhenBkWFky-Dju5oluMJvEXZwas5fLrxQArNQ97SA7HQhh3HtNH35MA5Lszg__	1	5	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-18	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run101	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f05.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=SUdcykCy4ToFEcUtc1Hla9nLFMtUj-p9qYlITwEo5s7pzqZjxvtzQrBRJWKIryaTMeU47CMdB7cxld9A0Mme2cHudEoxkc6iI~Q2cWbpNHkXR6uZ~s1xROXaIDFqFbDvsRFrjlYYzJTOWQ38ag9zLB8qzvD5aAMlmzgMiMbRHhCo-EsMhZC5QoANyvivLyOsRUT4urTHdBxFjiAVYVHkTKCAf1ovgjs5qva6v3xo60sRV6Om8ugKnfVWguwrl9X4ZYKT-1s~S-VJCVkf5cG1WShfcZbhenBkWFky-Dju5oluMJvEXZwas5fLrxQArNQ97SA7HQhh3HtNH35MA5Lszg__	1	5	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-19	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run101	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f05.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=SUdcykCy4ToFEcUtc1Hla9nLFMtUj-p9qYlITwEo5s7pzqZjxvtzQrBRJWKIryaTMeU47CMdB7cxld9A0Mme2cHudEoxkc6iI~Q2cWbpNHkXR6uZ~s1xROXaIDFqFbDvsRFrjlYYzJTOWQ38ag9zLB8qzvD5aAMlmzgMiMbRHhCo-EsMhZC5QoANyvivLyOsRUT4urTHdBxFjiAVYVHkTKCAf1ovgjs5qva6v3xo60sRV6Om8ugKnfVWguwrl9X4ZYKT-1s~S-VJCVkf5cG1WShfcZbhenBkWFky-Dju5oluMJvEXZwas5fLrxQArNQ97SA7HQhh3HtNH35MA5Lszg__	1	5	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-20	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run101	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f05.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=SUdcykCy4ToFEcUtc1Hla9nLFMtUj-p9qYlITwEo5s7pzqZjxvtzQrBRJWKIryaTMeU47CMdB7cxld9A0Mme2cHudEoxkc6iI~Q2cWbpNHkXR6uZ~s1xROXaIDFqFbDvsRFrjlYYzJTOWQ38ag9zLB8qzvD5aAMlmzgMiMbRHhCo-EsMhZC5QoANyvivLyOsRUT4urTHdBxFjiAVYVHkTKCAf1ovgjs5qva6v3xo60sRV6Om8ugKnfVWguwrl9X4ZYKT-1s~S-VJCVkf5cG1WShfcZbhenBkWFky-Dju5oluMJvEXZwas5fLrxQArNQ97SA7HQhh3HtNH35MA5Lszg__	1	5	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-17	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run102	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f06.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ai0bl1FkcBnpgPvGE8yjN0RR7v~f7zwZwzgi9Eak9yMMD4zd09MdiqCsZE5pKqAevSRPucDQg-KGL2aw7ymWKCFoWY4CF9zewtVuxmpYL6o7Rsbwy515xfbb3H841zm86nGkqH20lclU072yQzjrt2jw5uBYIQ4-4h683caq1GHp7Y03LOEAQ-~Pyhw7BITlt1AIgNOsO-fGHv7r30QgYICD5Kiq98btcstqx15c6aM08RsKotFlL0sUL6qXRkhmx8ezE26A0~ptuvCcJfg3-xVlRnNW~LxdQGLeiNoI6dgC0Dh2kGSTt0f8p~isSw8mjFFr89cCuUrScLlPYzNqVQ__	1	6	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-18	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run102	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f06.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ai0bl1FkcBnpgPvGE8yjN0RR7v~f7zwZwzgi9Eak9yMMD4zd09MdiqCsZE5pKqAevSRPucDQg-KGL2aw7ymWKCFoWY4CF9zewtVuxmpYL6o7Rsbwy515xfbb3H841zm86nGkqH20lclU072yQzjrt2jw5uBYIQ4-4h683caq1GHp7Y03LOEAQ-~Pyhw7BITlt1AIgNOsO-fGHv7r30QgYICD5Kiq98btcstqx15c6aM08RsKotFlL0sUL6qXRkhmx8ezE26A0~ptuvCcJfg3-xVlRnNW~LxdQGLeiNoI6dgC0Dh2kGSTt0f8p~isSw8mjFFr89cCuUrScLlPYzNqVQ__	1	6	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-19	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run102	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f06.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ai0bl1FkcBnpgPvGE8yjN0RR7v~f7zwZwzgi9Eak9yMMD4zd09MdiqCsZE5pKqAevSRPucDQg-KGL2aw7ymWKCFoWY4CF9zewtVuxmpYL6o7Rsbwy515xfbb3H841zm86nGkqH20lclU072yQzjrt2jw5uBYIQ4-4h683caq1GHp7Y03LOEAQ-~Pyhw7BITlt1AIgNOsO-fGHv7r30QgYICD5Kiq98btcstqx15c6aM08RsKotFlL0sUL6qXRkhmx8ezE26A0~ptuvCcJfg3-xVlRnNW~LxdQGLeiNoI6dgC0Dh2kGSTt0f8p~isSw8mjFFr89cCuUrScLlPYzNqVQ__	1	6	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-20	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run102	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B5S6_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B5S6_f06.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ai0bl1FkcBnpgPvGE8yjN0RR7v~f7zwZwzgi9Eak9yMMD4zd09MdiqCsZE5pKqAevSRPucDQg-KGL2aw7ymWKCFoWY4CF9zewtVuxmpYL6o7Rsbwy515xfbb3H841zm86nGkqH20lclU072yQzjrt2jw5uBYIQ4-4h683caq1GHp7Y03LOEAQ-~Pyhw7BITlt1AIgNOsO-fGHv7r30QgYICD5Kiq98btcstqx15c6aM08RsKotFlL0sUL6qXRkhmx8ezE26A0~ptuvCcJfg3-xVlRnNW~LxdQGLeiNoI6dgC0Dh2kGSTt0f8p~isSw8mjFFr89cCuUrScLlPYzNqVQ__	1	6	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
